rank,lecture_id,recommendation_score,preference_similarity,predicted_quality_norm,predicted_quality_5pt,article_count,rating_count,rating_average,rating_average_norm,assignment_low_score,assignment_high_score,teamwork_low_score,teamwork_high_score,grading_generous_score,grading_strict_score,attendance_light_score,attendance_strict_score,exam_light_score,exam_heavy_score,text_assignment_negative_tfidf,text_assignment_positive_tfidf,text_assignment_tfidf,text_attendance_negative_tfidf,text_attendance_positive_tfidf,text_attendance_tfidf,text_exam_negative_tfidf,text_exam_positive_tfidf,text_exam_tfidf,text_grading_negative_tfidf,text_grading_positive_tfidf,text_grading_tfidf,text_negative_ratio,text_neutral_ratio,text_positive_ratio,text_teaching_negative_tfidf,text_teaching_positive_tfidf,text_teaching_tfidf,text_teamwork_negative_tfidf,text_teamwork_positive_tfidf,text_teamwork_tfidf,top_tfidf_terms,sample_review
667,43089,0.48689712917579175,0.3493788963134968,0.8077730058544801,4.038865029272401,20,80,4.33,0.866,0.55,0.45,0.475,0.525,0.54375,0.45625,0.36875,0.4625,0.4,0.4,0.0,0.030661,0.021469,0.0,0.0,0.0,0.0,0.112868,0.112868,0.0,0.102656,0.102656,0.1,0.1,0.8,0.092154,0.066961,0.092999,0.0,0.29825,0.065644,"원하시는, 문제가, 답을, 시험은, 논술형, 문제들이, 시험이, 공부는, 주시는, 모르겠어요, 교수님이, 힘들었어요, 시험도, 중간중간, 조금, 하지만, 조별, 아니고, 미리미리, 전공","진화생태분류계열 분야 중 과목명 그대로 생태학에 대해서 배우는 과목입니다. 시험 두 번, 심포지엄이라 부르는 팀플 한 번, 과제 한 번으로 성적을 매기십니다. 생태학이 비분자생물학인 만큼, 분자적으로 깊은 수준의 내"
668,1612232,0.48618305441052834,0.38285253183353735,0.7272876070901739,3.63643803545087,20,66,3.67,0.734,0.386364,0.613636,0.962121,0.037879,0.643939,0.356061,0.333334,0.310607,0.393939,0.409091,0.075,0.030661,0.085877,0.0,0.0,0.0,0.06073,0.072939,0.117662,0.0,0.031892,0.031892,0.35,0.1,0.55,0.0,0.060322,0.060322,0.0,0.0,0.0,"앤드류, 앤드류응, ai쪽을, 퀘스쳔, 머신러닝을, 확통이랑, 선형대수학, 구글에, 선대, 직접, 그대로, 파이썬, 부분점수, 시험에는, 수업시간에, 듣지마세요, 솔직히, 입장에서, 수업이, 차근차근",학교다니면서 어떤 교수님이 제일 좋았냐고 듣는다면 이분입니다 여러분!!! 이강의는 코세라의 앤드류 응 머신러닝을 거의 대부분 차용하여 진행하는데 챕터 순서만 달라요. 앤드류 응 강의가 워낙 명강의로 유명해서 그런지 
669,2086896,0.4860877318797189,0.41739252812340966,0.6463765406444404,3.231882703222202,20,109,3.6,0.72,0.462616,0.537384,0.228972,0.771028,0.556075,0.443925,0.261683,0.411216,0.509347,0.280374,0.123839,0.0,0.106349,0.0,0.0,0.0,0.139213,0.014342,0.052453,0.703812,0.070763,0.32959,0.55,0.25,0.2,0.244647,0.0,0.103408,0.011005,0.0,0.011005,"양명학, 내내, 성적, 토론, 토론을, 기준을, 양명학에, 매주, 모르겠어요, 모르겠고, 교수님은, 성적을, 기준으로, 토론하는, 한자, 솔직히, 학생들, 1학기, 기준도, 학기",매주 토론을 해서 편하게 자기 의견을 말하는 시간이라 부담이 적습니다. 매주 토론 과제를 열심히 수행하고 중간 기말고사를 잘본다면 높은 성적 받을 수 있습니다
670,352725,0.48596275990639093,0.3496808921064682,0.8039537847728774,4.019768923864387,20,103,4.12,0.824,0.703884,0.296117,0.980583,0.019418,0.475728,0.524272,0.339806,0.393205,0.398059,0.407767,0.0,0.090191,0.084623,0.0,0.0,0.0,0.0,0.064992,0.162873,0.0,0.070763,0.070763,0.0,0.2,0.8,0.0,0.0,0.026038,0.0,0.0,0.012193,"거시경제학, 매주, 성적은, 무제한으로, 듣고는, 오픈북이지만, 수식, 만족하면서, 같아요, 강의력은, 시험은, 여러번, 설명이, 쁠은, 교안도, 교안에, 많아, 편입니다, 나오는데, 어렵습니다",오픈북이어서 시험 부담은 적었지만 문제가 까다로워서 교안을 다 봐도 힘들었어요 그래도 거시경제학을 제대로 배운 것 같습미다!
671,43023,0.4857729360609773,0.4157346272524514,0.6491956566142045,3.2459782830710227,20,76,2.33,0.466,0.322369,0.677631,0.94079,0.05921,0.763158,0.236842,0.355264,0.282895,0.389474,0.4125,0.05,0.0,0.095984,0.0,0.0,0.0,0.044483,0.0,0.045067,0.197822,0.0,0.063785,0.5,0.3,0.2,0.115651,0.0,0.032677,0.0,0.0,0.0,"클리어, 대잔치, 김현수, 수업은, 위한, 시험문제는, 주는, 교수님이, 날먹하시긴, abcd, fg, 강의하시는분, 처음뵙네요, 씨발, 교안이라고, 모자라, 족같이, 알차도, 풀수있을까, 말까인데","배교수님의 강의력은 좋지 못하다고 생각합니다. 다만, 속마음은 학생들을 신경써주시고자 하는점이 인상깊습니다."
672,103694,0.4848755863986979,0.35401086887923056,0.7902265939441218,3.951132969720609,20,202,3.82,0.764,0.190594,0.809406,0.69307,0.30693,0.517327,0.482673,0.007425,0.982673,0.644802,0.123762,0.0,0.030661,0.042938,0.0,0.0,0.05,0.0,0.02652,0.045067,0.0,0.055124,0.087017,0.0,0.25,0.75,0.0,0.039678,0.039678,0.0,0.0,0.0,"빡세긴, 한데, 많고, 한번에, 5점, 교수님은, 교수님이, 돼서, 학생들에게, 과목입니다, 과제는, 과제가, 쓰는, 좋으세요, 않음, 글쓰기, 방법대로만, 깎이지만, 나누어주시는, 멍하게",교수님이 정말로 학생들에게 글쓰기를 가르치려고 하셔서 대학 수업이 이런거구나~ 라고 느꼈습니다. 글쓰기는 조금 부담스럽긴 해도 미리 조금씩만 해도 부담이 될 정도는 아닌 거 같습니다!
673,1937127,0.4846874522343936,0.4145089411544831,0.6484373114208514,3.2421865571042567,20,120,2.88,0.576,0.316667,0.683334,0.720833,0.279166,0.562499,0.437499,0.354166,0.229167,0.4025,0.39625,0.05,0.061321,0.085877,0.0,0.0,0.0,0.503725,0.119616,0.294609,0.100545,0.0,0.032419,0.4,0.25,0.35,0.0,0.0,0.0,0.0,0.110795,0.024386,"족보, 족보가, 족보에서, 문제은행, 학생들이, 매주, extra, 매주있고, 틀려도, 나옴, 끝납니다, 내심, 기말은, 별개로, 계산, 달달, 과제, 거의, 사람은, 과제도",미리 족보 암딸 하세요 별개로 교수님은 엄청 좋으십니다
674,43780,0.4845861925919148,0.34150867192472045,0.8184337408153683,4.092168704076842,20,165,3.78,0.756,0.572728,0.427272,0.560606,0.439394,0.645454,0.354545,0.045455,0.869698,0.322424,0.517879,0.0,0.0,0.0,0.0,0.158094,0.068862,0.0,0.064989,0.093087,0.0,0.031892,0.070236,0.1,0.15,0.75,0.0,0.039678,0.039678,0.0,0.118727,0.041258,"학생들, 이름, 월요일, 3시간, 질문하면, 음운론, 주경진, 친해지려고, 유학생이, 언어를, 있고요, 외우시고, 다만, 들었습니다, 교수님이, 중국인, 개인적으로, 노력하시는, 강의력은, 일단",교수님이 엄청 좋으세요 학생들 이름 한명한명 다 기억하려고 노력해주시고 강의력은 잘 모르겠지만 수업 자료 엄청 꼼꼼하게 준비해주시고 질문에 대답도 엄청 잘해주세요 개인적으로 외우는 건 자신 있었어서 교양으로 듣기 좋
675,43804,0.48224268299811845,0.40066596786947684,0.6725883516316156,3.362941758158078,20,242,2.8,0.56,0.530992,0.469008,0.938017,0.061983,0.599174,0.400827,0.328512,0.355371,0.453719,0.33905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018547,0.018547,0.0,0.096204,0.128623,0.5,0.1,0.4,0.184308,0.0,0.084752,0.0,0.0,0.0,"온라인이라, 미적분, 웹워크, 듣는, 미적1은, 웹워크만, 독학하는, 온라인, 있다는, 수업을, 것이, 충분히, 없이, 암때나, 메리트로, 고등학교때도, 했던거라, 최악이지만, 독학하겠다, 장소에서",이 수업을 듣게 된다면 이상하게 학기가 편안해진다. 그렇지만 시험기간은 그에 대한 대가를 치른다. 본인이 미적1 독학이 가능하다면 배종식은 하늘에서 내려온 예수님 그자체다.
676,42843,0.48212511060041785,0.3839250440275491,0.711258599270445,3.5562929963522247,20,290,3.85,0.77,0.715517,0.284483,0.963793,0.036207,0.565517,0.434483,0.327586,0.506896,0.252414,0.594655,0.0,0.0,0.031577,0.0,0.0,0.0,0.0,0.06026,0.089063,0.0,0.0,0.0,0.15,0.4,0.45,0.0,0.0,0.046587,0.0,0.0,0.0,"수학, 선형대수학, 마세요, 어렵습니다, 듣지, 아니니까, 벅찬, 수학을, 매주, 과목인, 주차, 빠르고, 진도를, 복습, 따라가기, 여러번, 따라갈, 퀴즈도, 학기에, 어려워요",많이 어렵습니다 선형대수학 같은거 한번 듣고 왔으면 나았을수도
677,77855,0.48202093989445793,0.389903376689045,0.6969619207070881,3.4848096035354406,10,50,3.48,0.696,0.22,0.78,0.8,0.2,0.41,0.59,0.18,0.65,0.412,0.392,0.0,0.122643,0.085877,0.0,0.0,0.0,0.0,0.08055,0.104906,0.418635,0.332881,0.532702,0.1,0.4,0.5,0.0,0.068569,0.068569,0.0,0.402898,0.088676,"과제가, 많고, 하는데, 시험은, 별로, 보는데에는, 채워주는듯하지만, 무난한거같음, 점수나옴, 절대안보시고, 매우안됨, 교안같은거, 안올려주시니, 되긴한데, 개빡치지만, 답답하지만, 많아지자, 줄인걸로, 혼란스럽기는, 진행했더니",무난무난 괜찮은 강의 였어요 과제양도 좋고 시험도 좋고 학점은 어떻게 나올지 예상이 잘 안 되긴한데.. 에이쁠 기대해봅니다
678,2376942,0.48196842202653345,0.454568698255016,0.5459011108267409,2.7295055541337043,17,57,3.33,0.666,0.473685,0.526315,0.54386,0.45614,0.640351,0.359649,0.543859,0.105263,0.449123,0.34386,0.407668,0.0,0.350093,0.0,0.0,0.0,0.631211,0.0,0.1728,0.490925,0.0,0.158292,1.0,0.0,0.0,0.142756,0.0,0.040335,0.075174,0.0,0.075174,"에세이, 5000단어, 5000자, 개인, 2000자, 영국, 강평, 있는, 아래, 최악, 같은, 과제, 팀플, 영국식, 2000단어, 싶은, 그룹, 미컴, 전범위, 시험",다른 강평 말 다 맞음 근데 오히려 공부 안 해도 돼서 널널하기도 했음 강의+교안이 상식 수준에서 해결돼서 수업 하나도 안 듣고 과제 내고 시험도 쳤습니다 대충 교안 한두번 훑고 시험 봤는데 점수도 잘 나옴 영어 아
679,2377209,0.4815136503818841,0.44997457688894554,0.5551048218654074,2.775524109327037,20,63,3.02,0.604,0.388889,0.611111,0.111111,0.888889,0.539683,0.460317,0.126984,0.63492,0.931746,0.019048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.3,0.15,0.0,0.0,0.0,0.012193,0.0,0.041774,"사전강의, 없는, 놀고, 과목, 창융디가, 교수님은, 배우는, 별로, 소통이, 수업시간, 점수, 때도, 많아, 하지만, 생각이, 제일, 좋으신, 좋을, 자체가, 2회진행",교수님 정말 좋으십니다 아캠 메세지만 조금 빨리 읽어주셨으면 감사하겠습니당 이 과목 자체가 솔직히 이상한 부분이 많아 보이지만 교수님은 좋으셨습니다
680,43874,0.4803861025366446,0.3525676346415767,0.7786291942918032,3.893145971459016,20,156,4.22,0.844,0.102564,0.897436,0.400641,0.599359,0.551282,0.448718,0.025641,0.948719,0.458333,0.333333,0.0,0.030661,0.021469,0.0,0.079047,0.034431,0.0,0.118075,0.118075,0.0,0.222892,0.254784,0.05,0.15,0.8,0.0,0.061355,0.061355,0.0,0.0,0.0,"매주, 대해, 복지에, 토론, 배워갈, 토론이, 과제가, 복지, 복지문제에, b로, 푸는, 듯하고, 학우들과, 토론의, 코로나, 이었는데, 전부, 많은, 흥미로웠고, a4",대학교양다운 수업입니다. 논술했던 사람이라면 과제는 수월할 듯하고 시험은 암기형이라 피피티 교안 꼼꼼하게 외우면 됩니다.
681,77571,0.47973210619068596,0.33949926475305137,0.8069420695451668,4.034710347725834,20,228,4.08,0.816,0.642543,0.357457,0.958334,0.041667,0.366228,0.633772,0.153509,0.703947,0.374342,0.441228,0.0,0.075756,0.053046,0.0,0.125921,0.054848,0.0,0.085342,0.085342,0.199455,0.0,0.064312,0.1,0.05,0.85,0.0,0.0,0.026038,0.0,0.0,0.0,"정리하는게, 면담, 오답, 면담이, 면담도, 경제학, 아캠이라, 들으시는, 좋았습니다, 퀴즈도, 퀴즈를, 교수님이, 과제는, 과제가, 계속, 직접, 수업에, 것을, 이해가, 나옵니다",과제가 많진 않은데 직접 답 구하고 정답이랑 비교해서 주의할점이랑 오답 정리하는게 조금 귀찮아요. 아캠이라 좋긴합니다
682,46063,0.47965701450429843,0.37281259551202073,0.728960658819613,3.644803294098065,20,113,3.72,0.744,0.60177,0.39823,0.920355,0.079646,0.517699,0.482301,0.265487,0.389381,0.396018,0.407079,0.0,0.079259,0.055499,0.0,0.224079,0.146405,0.067748,0.056658,0.105585,0.0,0.0,0.032419,0.15,0.35,0.5,0.0,0.046587,0.046587,0.0,0.0,0.0,"선대, 출석은, 전자출결, 인도영어만, 인도영어, 족보를, 인증번호로, 하십니다, 웹워크만, 브슴, 증명이, 이번, 강의실, 학기에는, 웹워크, 시험은, 듣다보면, 족보가, 알아듣기, 과제는",출석점수가 없고 걍 시험 각각 40에다가 숙제 20으로 점수 주십니다
683,42894,0.4785350050926368,0.32594393066156246,0.8345808454318103,4.1729042271590515,20,286,3.49,0.698,0.59965,0.40035,0.618881,0.381119,0.43007,0.56993,0.12937,0.744756,0.421504,0.376924,0.0,0.195184,0.136672,0.137214,0.180853,0.113206,0.0,0.06026,0.06026,0.100545,0.129677,0.193988,0.05,0.05,0.9,0.092154,0.078113,0.10415,0.0,0.0,0.0,"케이스, 출석은, 스터디도, 쉽게, 좋으시고, 강의력, 매번, 시험도, 성적, 깐깐하신, 깔끔합니다, 토론, 강의력도, 강의력은, 재미있었습니다, 출석이, 평이, 방식이, 주셨습니다, 깐깐하게",교수님께서 시간 약속에 대해서 엄격하시긴 하지만 그것 또한 양질의 수업을 위해서 신경쓰시는거 같아요. 이론 수업과 사례 연구(case study)를 진행하시는데 모든 챕터에서 사레 연구를 진행하시지는 않고 중요하다고
684,1937308,0.4775427598943016,0.4050859056662546,0.6466087530930782,3.233043765465391,20,95,3.27,0.654,0.721053,0.278948,0.942105,0.057895,0.557894,0.442106,0.268421,0.368421,0.387368,0.413684,0.0,0.0,0.1646,0.0,0.0,0.0,0.06073,0.016625,0.107421,0.0,0.0,0.064312,0.35,0.45,0.2,0.0,0.035318,0.069123,0.011005,0.0,0.088039,"선착순으로, 오프라인, 발표를, 강의력은, 온라인, 학생들이, 갈수록, 다른, 기본적인, 선착순, 질문을, 무작위, 학생들, 굳이, 보고, 학생들에게, 진행됐습니다, 시킴, 오프라인에서는, 발표",온라인에는 진도 나가시고 오프라인에는 문제 풀이하는데 학생들 시킴 강의력은 나쁘진 않음
685,2249299,0.4755456504452297,0.36147137940658103,0.7417189495354097,3.708594747677049,18,58,4.03,0.806,0.215517,0.784483,0.982758,0.017241,0.500001,0.500001,0.077586,0.836207,0.344828,0.482759,0.0,0.170337,0.143128,0.0,0.380783,0.16586,0.0,0.087747,0.119751,0.0,0.16325,0.198686,0.111111,0.222222,0.666667,0.0,0.133416,0.133416,0.0,0.0,0.0,"일본어, 외고, 워크북, 일본어과, 매주, jlpt, 자신, 프린트, 있고, 다른, 과제, 외고생, 일본어에, 딴짓은, 워크북이랑, 있는, 유베라, 노베이스면, 질문도, 있어서",워크북 과제랑 프린트 과제가 있어서 과제가 짜잘짜잘하게 많아서 좀 귀찮습니다. 그리고 교수님이 과제도 0.1단위로 체점하셔서 엄청 꼼꼼하게 하셔야 됩니다. 전 꼼꼼하게 안했더니 과제에서 좀 많이 깎였는데 최종적으로 
686,2087144,0.4751296696119591,0.31179485466361534,0.8562442378247612,4.281221189123806,20,65,4.34,0.868,0.276923,0.723077,0.984615,0.015385,0.546153,0.453846,0.323077,0.353846,0.333077,0.51,0.0,0.061321,0.042938,0.0,0.0,0.0,0.0,0.097057,0.097057,0.0,0.064312,0.096204,0.0,0.05,0.95,0.0,0.032677,0.032677,0.0,0.0,0.0,"프랑스어, 전공새내기면, 문법, 토대로만, 문법을, 시험도, 하지만, 기초부터, 무리, 실력, 많았어요, 시험은, 받을, 분은, 괜찮습니다, 빠르게, 쁠은, 알려주시고, 자잘한, 꼼꼼하게",프랑스어 입문할때 좋음 시험도 크게 어렵진 않으니 수업만 잘 듣고 매주 과제 잘 해가면 큰 어려움 없이 좋은 학점 받을 수 있다.
687,2249295,0.47454954734218713,0.33289498541820106,0.8050768584981546,4.025384292490773,20,134,4.1,0.82,0.246269,0.753731,0.492537,0.507463,0.470149,0.529851,0.421642,0.182835,0.622015,0.211567,0.0,0.273099,0.212699,0.0,0.193004,0.133705,0.0,0.036472,0.036472,0.0,0.105115,0.175878,0.0,0.2,0.8,0.0,0.033805,0.033805,0.0,0.0,0.011005,"resume, cover, 이력서, 인터뷰, 영어로, 점수, 영어, 커버레터, 외국계, 빡빡해서, 토의하고, 면접, 깐깐해서, 취업, 지목해서, 채점이, 2분, 익숙하지, 듣기엔, 경험이","일단 과제는 자잘한게 많은 편이에요. 그리고 수업 들어보시면 아시겠지만 교수님이 완전 깐깐하신 스타일이셔서 지각(수업시작 후 2분까지만 출석 인정), 과제 제출 이런거 완전 크게 보십니다. 근데 할 것만 다 하고 r"
688,2376841,0.47356516167738316,0.3645276577076667,0.7279860042733881,3.6399300213669408,20,240,3.69,0.738,0.04375,0.95625,0.247916,0.752083,0.581251,0.418751,0.358333,0.2125,0.398333,0.4025,0.0,0.075756,0.119746,0.0,0.193838,0.084431,0.113119,0.11062,0.20996,0.0,0.173419,0.314419,0.1,0.4,0.5,0.0,0.135222,0.161259,0.0,0.0,0.015127,"공기수, 할게, 많아서, 웹워크, 과제가, 피아자, 푸는, 많고, 플립이라, 있는데, 힘들었습니다, 10개, 칠판에, 평균, 설명하시고, 이런, 중기말, 괜히, 매주, 비추합니다","교수님이 매우 친절하시고 유쾌하십니다. 하지만 수업내용은 꽤 어려워서 공부하면서 많이 힘들었습니다. Webwork에 플립러닝 온라인 강의 2개에다가 퀴즈, 의견 올리는 거 등등 과제는 많은 편이고 교수님께서도 과제가"
689,2086940,0.4729083522534472,0.39892724362597337,0.6455309390508862,3.227654695254431,20,79,3.06,0.612,0.265823,0.734178,0.151898,0.848102,0.468354,0.531646,0.303797,0.398734,0.86962,0.040506,0.025,0.0,0.021469,0.0,0.0,0.0,0.0,0.0,0.0,0.199455,0.0,0.064312,0.35,0.25,0.4,0.0,0.0,0.0,0.012193,0.055398,0.024386,"창융디, 죄가, 교수님은, 창공, 모르겠는, 조별과제, 과목은, 그렇다고, 없고, 성적을, 이런, 열심히, 점수를, 자체가, 자체는, 결과도, 미제공, 양식과, 까인거, 문제였을지",수원 가는게 힘들긴 했지만 그래도 부담이 덜 되는 과목이었어요 팀플도 무거운 주제로 안해서 팀원들과 재밌게 할 수 있습니다 그러나 학점은 랜덤!
690,120416,0.47189600657623887,0.30000962026054656,0.8729642413128543,4.3648212065642715,20,102,4.24,0.848,0.338235,0.661764,0.946078,0.053921,0.524509,0.47549,0.303922,0.446078,0.392157,0.409314,0.0,0.156577,0.109639,0.0,0.079047,0.034431,0.0,0.059771,0.059771,0.0,0.070763,0.070763,0.0,0.0,1.0,0.0,0.10415,0.10415,0.0,0.0,0.0,"과제는, 시험은, 학점은, 발음도, 비율채워서, 강의력, 맞아도, 좋으심, 틀리면, 영어도, 강의력이, 계산, 알아듣기, 쉬워서, 워낙, 예제, 어렵게, 코로나, 그만큼, 좋으신",시험은 적당히 어려움. 다만 풀이과정을 진짜 잘 써야 함.
691,42911,0.47171827074396366,0.30615692508515946,0.8580280772811736,4.290140386405868,20,302,3.97,0.794,0.286425,0.713577,0.950332,0.049669,0.519868,0.480133,0.453643,0.182119,0.427814,0.368212,0.0,0.106417,0.074515,0.0,0.0,0.0,0.0,0.030967,0.030967,0.0,0.0,0.0,0.0,0.05,0.95,0.0,0.026038,0.026038,0.0,0.0,0.0,"매주, 지엽적이고, 과제가, 있는, 강의력도, 실력이, 편입니다, 하지만, 같아요, 않아요, 좋으신, 좋으십니다, 고생하는중, 재무관리랑, 귀찮음데, 아캠으로는, 책인데, 찾을수가, 노베라서, 저학년이라",강의 실력이 좋으세요 교안은 없지만 교재랑 똑같습니다
692,98093,0.47168035302977646,0.3917229566830022,0.6582476111722498,3.2912380558612493,20,306,3.75,0.75,0.359017,0.640983,0.396722,0.603279,0.37705,0.62295,0.070491,0.847542,0.668852,0.107377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024356,0.024356,0.56412,0.102656,0.316967,0.3,0.35,0.35,0.0,0.035318,0.035318,0.0,0.15,0.033014,"대본, 유창하게, 받을, 영어를, 기준이, 확실히, 열심히, 생각했고, 제시하는, 자신만의, 다른, 영발, 생각합니다, 없이, 경우도, 비해서, 좋은, 이미, 하기, 맞춰서",교수님이 일단 유쾌하십니다. 자신의 머리에서 나온 발표를 중시하기 때문에 대본 없이 유창하게 발표하시는 분들은 학점 따기 수월합니다
693,78463,0.4712051894928566,0.38690843802013664,0.66789760959587,3.3394880479793496,20,103,3.61,0.722,0.228156,0.771845,0.951456,0.048544,0.665048,0.334952,0.364078,0.38835,0.4,0.4,0.025,0.030661,0.085877,0.137214,0.0,0.034431,0.257659,0.024356,0.177414,0.0,0.031892,0.095677,0.25,0.45,0.3,0.0,0.0,0.0,0.0,0.0,0.0,"과제는, 시험은, 시험도, 과제가, 안외우고, 날림, 돼서, 족보빨, 매틀랩, 코로나라, 괜찮다고, 그대로, 매주, 공부도, 있고, 다루는, 수업마다, 반영, 안됨, 과제",대학원에서 매트랩을 써야해서 공부하게 되었습니다. 사실 수치해석이라고 하면 굉장히 넓은 분야인데 짧은 강의시간 안에 핵심적인 내용만 가르쳐주시는 게 굉장히 좋게 느껴졌습니다. 수치 기법에 대한 수업이 진행되고 매트랩
694,486867,0.4710773420286059,0.3958869595896417,0.6465215677195224,3.232607838597612,20,94,3.3,0.66,0.691489,0.308511,0.946808,0.053192,0.446809,0.553192,0.047872,0.87766,0.432979,0.374468,0.05,0.061321,0.150285,0.0,0.0,0.0,0.0,0.028097,0.128492,0.0,0.102656,0.166967,0.1,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,"과마다, 5시간, 원래, 코로나, 과제, 용법, 성어, 과를, 주신, 예문, 생각이, 과제로, 본문, 넘게, 정리하는, 해석, 시간이, 제외하고는, 없었지만, 과제는",배이스가 있는 분들도 힘들어 하는 과목이에요. 다른 수업 들으세요....암기에 자신 있어도 그냥 다른 과목 들으세요!!!! 진짜 양도 너무 많고 공부하면서 아 나 뭐하고 있지라는 생각이 종종 들어요. 원래 시험에 스
695,2168689,0.46817002163041377,0.38651108809626566,0.6587075332100929,3.2935376660504643,20,159,2.42,0.484,0.402515,0.597484,0.955975,0.044025,0.625787,0.374214,0.154088,0.698113,0.397484,0.402201,0.0,0.0,0.021469,0.0,0.0,0.089279,0.0,0.0,0.036472,0.098911,0.070763,0.307967,0.5,0.3,0.2,0.092154,0.0,0.052075,0.0,0.0,0.0,"떠납니다, 너그럽게, 미화된, 애들이, 있겠지만, 공부량이, 아무것도, 교수님께, 어렵게, 매우, 어렵지만, 학점, 같아요, 없어요, 내가, 공부를, 성적을, 아니라, 없는교수, 사과를",다른 사람들이 공부 안 할 때 내가 조금만 노력하면 잘 나옵니다. 교안 보면서 이해하려고 하는 공부를 하세요…계산 어렵게 안 나옵니다.
696,1688763,0.467788509684357,0.3651201266429138,0.707348070114391,3.5367403505719555,21,84,3.27,0.654,0.27381,0.72619,0.958333,0.041667,0.541667,0.458334,0.285714,0.380953,0.290476,0.49881,0.071429,0.029201,0.143128,0.0,0.0,0.0,0.670515,0.011598,0.221918,0.0,0.0,0.030374,0.238095,0.285714,0.47619,0.0,0.080716,0.111836,0.0,0.0,0.0,"교안을, 과제는, 과제, 호명하면서, 부담스러워요, 읽으시는, 그대로, 이해가, 수준입니다, 프로그래밍, 단순히, 바로바로, 5번, 시험은, 걱정, 채점, 교수님께서, 많아, 무난한, 교안이",과제가 좀 많고 교안이 퀄이 안좋음 열심히하면 성적따기쉬움
697,1937302,0.465678911228879,0.3083510285527641,0.8327773041398139,4.163886520699069,7,47,4.53,0.906,0.393618,0.606383,0.914894,0.085107,0.595745,0.404255,0.06383,0.840426,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091121,0.091121,0.0,0.142857,0.857143,0.0,0.0,0.0,0.0,0.0,0.0,"정역학을, 책연습문제, 150개정도, 다풀고, 무난무난했음, 부담스럽진않았음, 당혹스럽, 쉽게나와서, 없었던거라고, 생각하는중이긴한데, 학점말고는, 불만없는, 잘하시는편, 베끼다가, 모기같은놈들, 다룬다, 쉬웠다고, 중간만점, 답변해주셨다, 10퍼라고",교재의 순서에 따라서 무난하게 강의 잘 해주십니다!
698,1937430,0.4649289477403451,0.41637728669390933,0.5782161568486953,2.8910807842434765,15,55,2.31,0.462,0.427272,0.572728,0.945454,0.054545,0.554545,0.445454,0.354546,0.272727,0.438182,0.356364,0.033333,0.040881,0.057251,0.0,0.0,0.0,0.140284,0.0,0.038404,0.395643,0.0,0.127569,0.866667,0.0,0.133333,0.282401,0.0,0.079791,0.0,0.0,0.0,"짜게, 앞으로, 반공을, 에탐, 10을, 필요없음, 학점까지, 해주는, 나와봐야, 학점을, 알겠지만, 처음으로, 반도체, 없음, 수업시간에, 라고, 1도, 부분에서, 통해, 모르는",타임에 올라와 있는 최병덕 교수님 반도체 공학에 관한 강의평가가 실제와 다른 부분이 많아 앞으로 반도체 공학을 수강하고자 하는 학우분들에게 정확한 정보가 제공될거 같지 않아 처음으로 강의평가를 남겨보고자 합니다. 우
699,2086890,0.46473136773692575,0.4359370010878145,0.5319182232515187,2.6595911162575936,20,112,3.14,0.628,0.080357,0.919643,0.138393,0.861607,0.5,0.5,0.049107,0.90625,0.913393,0.047322,0.069774,0.081626,0.160015,0.0,0.0,0.0,0.0,0.0,0.0,0.100545,0.063785,0.128623,0.65,0.2,0.15,0.0,0.0,0.0,0.076648,0.0,0.091775,"에세이, 도망가세요, 직배, 열정적이시고, 최종, 교수님이, 개인, 학기, 조별, 걸렸으면, 받게, 매주, 있는, 교수님의, 싶다면, 원하시는, 많고, 과목, 자신의, 자체도",교수님이 강의에 매우 열정적이십니다. 이런 게 진짜 대학 수업이구나라고 느꼈던 유일한 수업일 만큼 강의에 열과 성을 다하시고 학생들이 잘 따라올 수 있도록 신경 써 주세요. 매주 팀플이고 해야 하는 과제는 아주 많고
700,44532,0.46402608324831984,0.3517282283121807,0.7260544114326445,3.6302720571632223,20,335,3.69,0.738,0.588588,0.411411,0.846847,0.153153,0.315315,0.684684,0.357357,0.336336,0.417117,0.385586,0.025,0.030661,0.042938,0.0,0.0,0.0,0.249754,0.104906,0.189904,0.100545,0.032419,0.203093,0.25,0.2,0.55,0.092154,0.069123,0.095161,0.0,0.0,0.0,"필기해야, 졸려요, 강의는, 예시를, 외울게, 깐깐하게, 성적, 전부, 점수가, 특히, 자체는, 매커니즘을, 키워드를, 인지과학이랑, 엮는게, 중요해보이네요, 보통이십니당, 쉅습니다만, 95점으로, 뺑이",아직 중간고사 안봤지만 강의력은 그냥 보통이십니당 졸려요 내용은 쉅습니다만 외울게 엄청 많네요
